idx,x_in,y_err,y_hat,residual_abs,gt_mask,rnn_mask,pred_owner,missed_fn,detected_tp,correct_tn,fp
2943,1.278400805,1.130663878,1.1236823797225952,0.006981498,0,0,0,,,,
2944,1.170000737,1.081665723,1.0526363849639893,0.029029338,0,0,0,,,,
2945,0.331000208,0.575326175,0.44499269127845764,0.13033348412154233,0,0,0,,,,
2946,1.942401223,1.39370055,1.508142352104187,0.1144418023041871,0,0,0,,,,
2947,1.506600949,1.227436739,1.2658958435058594,0.038459105,0,0,0,,,,
2948,1.19060075,1.09114653,1.0663012266159058,0.024845303084094272,0,0,0,,,,
2949,0.864000544,0.929516295,0.841562808,0.087953488,0,0,0,,,,
2950,0.663800418,0.814739478,0.6965241432189941,0.1182153350810059,0,0,0,,,,
2951,0.50800032,0.712741411,0.5804440379142761,0.1322973733857239,0,0,0,,,,
2952,1.690201064,1.30007733,1.3726742267608643,0.072596897,0,0,0,,,,
2953,1.214800765,1.102180006,1.0822575092315674,0.019922496268432566,0,0,0,,,,
2954,1.121400706,1.058962089,1.0201048851013184,0.038857203898681636,0,0,0,,,,
2955,1.223800771,1.106255292,1.0881648063659668,0.018090485134033107,0,0,0,,,,
2956,0.947200596,0.973242311,0.9003425240516663,0.072899787,0,0,0,,,,
2957,1.991001254,1.411028438,1.532792329788208,0.12176389198820803,0,0,0,,,,
2958,1.761601109,1.327253219,1.4123317003250122,0.085078481,0,0,0,,,,
2959,1.669801051,1.29220782,1.361151933670044,0.068944113,0,0,0,,,,
2960,1.753401104,1.324160528,1.4078301191329956,0.083669591,0,0,0,,,,
2961,1.335000841,1.155422364,1.159908413887024,0.004486049,0,0,0,,,,
2962,1.710801077,1.307975947,1.3842233419418335,0.076247395,0,0,0,,,,
2963,0.193800122,0.440227353,0.3367506265640259,0.10347672593597412,0,0,0,,,,
2964,1.341000844,1.158015908,1.1637126207351685,0.005696713,0,0,0,,,,
2965,0.048400031,0.220000069,0.21787609159946442,0.002123978,0,0,0,,,,
2966,1.821401147,1.349592956,1.4447473287582397,0.095154373,0,0,0,,,,
2967,0.310600196,0.557315167,0.4290996789932251,0.12821548800677485,0,0,0,,,,
2968,0.65060041,0.806598047,0.6867961287498474,0.11980191805015261,0,0,0,,,,
2969,1.583000997,1.258173675,1.3111692667007446,0.052995592,0,0,0,,,,
2970,1.422000895,1.19247679,1.2143778800964355,0.021901090196435602,0,0,0,,,,
2971,0.218600138,0.467546936,0.3565663993358612,0.11098053676413877,0,0,0,,,,
2972,1.269800799,1.126854383,1.1181247234344482,0.008729659,0,0,0,,,,
2973,0.113000071,0.336154832,0.2713013291358948,0.064853503,0,0,0,,,,
2974,0.897200565,0.947206717,0.8651314973831177,0.08207522,0,0,0,,,,
2975,0.035600022,0.188679682,0.20716166496276855,0.018481983362768545,0,0,0,,,,
2976,1.021400643,1.010643677,0.9519314765930176,0.058712200706982465,0,0,0,,,,
2977,0.532800335,0.729931733,0.5991075038909912,0.13082422920900882,0,0,0,,,,
2978,0.353200222,0.594306505,0.46221625804901123,0.13209024725098872,0,0,0,,,,
2979,1.208800761,1.099454756,1.0783113241195679,0.021143432,0,0,0,,,,
2980,0.012200008,0.110453645,0.18745724856853485,0.077003604,0,0,0,,,,
2981,1.162600732,1.078239645,1.047709345817566,0.030530299082434098,0,0,0,,,,
2982,0.493800311,0.702709265,0.569724977,0.13298428758355108,0,0,0,,,,
2983,0.355200224,0.595986764,0.4637644588947296,0.13222230550527037,0,0,0,,,,
2984,0.719600453,0.999950312,0.7374284267425537,0.26252188505744634,1,1,0,,,,
2985,0.685800432,0.828130685,0.7126939296722412,0.11543675512775875,0,0,0,,,,
2986,1.482800934,1.217703139,1.2515488862991333,0.033845748,0,0,0,,,,
2987,0.01520001,0.123288319,0.1899920403957367,0.066703722,0,0,0,,,,
2988,1.076800678,1.037690068,0.9898995161056519,0.047790552,0,0,0,,,,
2989,0.408800257,0.639374896,0.505042315,0.1343325809705811,0,0,0,,,,
2990,1.236800779,1.112115452,1.096671223640442,0.015444227959558132,0,0,0,,,,
2991,1.260600794,1.122764799,1.1121641397476196,0.010600659,0,0,0,,,,
2992,0.427800269,0.999950312,0.5195804834365845,0.4803698283634156,1,1,0,,,,
2993,0.128600081,0.358608534,0.2840500473976135,0.074558487,0,0,0,,,,
2994,0.602400379,0.77614456,0.6511067152023315,0.12503784519766847,0,0,0,,,,
2995,0.718600452,0.847703045,0.7366985082626343,0.11100453653736575,0,0,0,,,,
2996,1.018800641,0.999950312,0.950137734,0.049812577386853074,1,0,0,,,,
2997,0.293600185,0.541848858,0.4158051013946533,0.12604375650534672,0,0,0,,,,
2998,1.7470011,1.321741692,1.404307246208191,0.082565554,0,0,0,,,,
2999,1.839001158,1.356097768,1.4541501998901367,0.098052432,0,0,0,,,,
3000,0.319000201,0.564801028,0.43565165996551514,0.12914936753448492,0,0,0,,,,
3001,1.187800748,1.08986272,1.064448356628418,0.025414363,0,0,0,,,,
3002,0.633600399,0.7959902,0.6742385625839233,0.12175163761607666,0,0,0,,,,
3003,1.2714008,1.1275641,1.1191596984863281,0.008404402,0,0,0,,,,
3004,0.684600431,0.827405844,0.711813211,0.11559263245896001,0,0,0,,,,
3005,0.73080046,0.85486868,0.7455952167510986,0.1092734630489014,0,0,0,,,,
3006,0.389800245,0.624339847,0.4904557466506958,0.13388410074930424,0,0,0,,,,
3007,1.33400084,1.154989541,1.1592735052108765,0.004283965,0,0,0,,,,
3008,0.434600274,0.659242197,0.5247722268104553,0.13446996968954472,0,0,0,,,,
3009,1.076000677,1.037304525,0.9893546104431152,0.047949914,0,0,0,,,,
3010,0.57180036,0.756174821,0.6283130049705505,0.12786181592944945,0,0,0,,,,
3011,0.245800155,0.495782366,0.3781657814979553,0.11761658450204465,0,0,0,,,,
3012,0.68240043,0.826075317,0.7101985216140747,0.11587679528592532,0,0,0,,,,
3013,0.319400201,0.565155024,0.4359634220600128,0.12919160163998722,0,0,0,,,,
3014,0.726400457,0.852291298,0.7423886060714722,0.10990269202852787,0,0,0,,,,
3015,0.160200101,0.400250048,0.3097057640552521,0.090544284,0,0,0,,,,
3016,0.272800172,0.522302758,0.39947444200515747,0.12282831639484248,0,0,0,,,,
3017,0.692800436,0.832346343,0.7178272008895874,0.11451914251041262,0,0,0,,,,
3018,1.745801099,1.321287667,1.4036457538604736,0.082358087,0,0,0,,,,
3019,1.997201257,1.413223711,1.535904049873352,0.12268033907335196,0,0,0,,,,
3020,0.478600301,0.69180944,0.5582243204116821,0.13358511918831784,0,0,0,,,,
3021,0.007600005,0.087178006,0.18356537818908691,0.096387372,0,0,0,,,,
3022,1.553400978,1.246355077,1.293770670890808,0.047415594,0,0,0,,,,
3023,0.743400468,0.862206743,0.7547656297683716,0.10744111333162842,0,0,0,,,,
3024,1.306600823,1.143066412,1.1418076753616333,0.001258736,0,0,0,,,,
3025,1.309200824,1.144203139,1.143471360206604,0.000731779,0,0,0,,,,
3026,1.055200664,1.027229606,0.975153923,0.052075683165331954,0,0,0,,,,
3027,0.147200093,0.383666643,0.2991779148578644,0.084488728,0,0,0,,,,
3028,0.742600468,0.861742692,0.754183829,0.10755886326928099,0,0,0,,,,
3029,0.182200115,0.426849054,0.3274399936199188,0.09940906,0,0,0,,,,
3030,0.925600583,0.96208138,0.885174036,0.076907344,0,0,0,,,,
3031,1.63540103,1.27882799,1.341528296470642,0.062700306,0,0,0,,,,
3032,1.60360101,1.266333688,1.3231714963912964,0.056837808291296366,0,0,0,,,,
3033,0.632800398,0.795487522,0.6736466884613037,0.12184083363869624,0,0,0,,,,
3034,0.125800079,0.354683069,0.28176605701446533,0.072917012,0,0,0,,,,
3035,1.373600865,1.172007195,1.1842591762542725,0.012251982,0,0,0,,,,
3036,1.039600655,1.019608088,0.9644579887390137,0.055150099560986376,0,0,0,,,,
3037,1.355400853,1.164216841,1.1728140115737915,0.00859717,0,0,0,,,,
3038,0.881000555,0.938616298,0.8536494970321655,0.084966801,0,0,0,,,,
3039,0.686200432,0.999950312,0.7129873633384705,0.2869629484615296,1,1,0,,,,
3040,0.756400476,0.86971287,0.7642073631286621,0.10550550647133794,0,0,0,,,,
3041,0.186000117,0.431277309,0.3304929733276367,0.1007843352723633,0,0,0,,,,
3042,0.041200026,0.202977895,0.2118547260761261,0.008876831,0,0,0,,,,
3043,0.798200503,0.893420675,0.7944287061691284,0.098991969,0,0,0,,,,
3044,1.387000873,1.177710012,1.1926442384719849,0.014934226371984938,0,0,0,,,,
3045,0.358600226,0.598832385,0.4663947820663452,0.13243760303365482,0,0,0,,,,
3046,0.393800248,0.627535057,0.49353063106536865,0.13400442573463134,0,0,0,,,,
3047,1.108600698,1.052901086,1.011469841003418,0.041431245,0,0,0,,,,
3048,1.298000817,1.139298388,1.136296033859253,0.003002354,0,0,0,,,,
3049,1.096800691,1.047282526,1.003485083580017,0.043797443,0,0,0,,,,
3050,0.23820015,0.488057527,0.37214428186416626,0.11591324533583375,0,0,0,,,,
3051,1.309800825,1.144465301,1.1438549757003784,0.000610325,0,0,0,,,,
3052,1.4296009,1.19565919,1.2190649509429932,0.023405760542993148,0,0,0,,,,
3053,0.986400621,0.993177034,0.9276989698410034,0.065478064,0,0,0,,,,
3054,0.649000409,0.805605616,0.6856156587600708,0.11998995723992922,0,0,0,,,,
3055,0.389400245,0.624019427,0.49014806747436523,0.13387135932563476,0,0,0,,,,
3056,1.638201031,1.279922275,1.3431347608566284,0.063212486,0,0,0,,,,
3057,0.023200015,0.15231551,0.19673916697502136,0.044423656975021375,0,0,0,,,,
3058,0.250800158,0.500799519,0.3821214735507965,0.11867804494920353,0,0,0,,,,
3059,0.118400075,0.344093119,0.2757207155227661,0.068372403,0,0,0,,,,
3060,1.010400636,1.005186866,0.9443355798721313,0.060851286,0,0,0,,,,
3061,0.221000139,0.470106519,0.35847777128219604,0.11162874751780394,0,0,0,,,,
3062,1.275000803,1.129159334,1.1214866638183594,0.00767267,0,0,0,,,,
3063,0.281400177,0.530471655,0.4062352776527405,0.12423637744725957,0,0,0,,,,
3064,1.560200982,1.249080054,1.2977832555770874,0.048703202,0,0,0,,,,
3065,0.81040051,0.900222478,0.803209126,0.097013352,0,0,0,,,,
3066,1.068200673,1.033537939,0.9840376377105713,0.049500301,0,0,0,,,,
3067,1.283200808,1.132784537,1.1267781257629395,0.006006411,0,0,0,,,,
3068,0.886000558,0.941276026,0.8571970462799072,0.08407898,0,0,0,,,,
3069,0.052000033,0.228035157,0.22088153660297394,0.00715362,0,0,0,,,,
3070,1.879601183,1.370985479,1.4756035804748535,0.10461810187485354,0,0,0,,,,
3071,1.209000761,1.099545707,1.078442931175232,0.021102775,0,0,0,,,,
3072,1.049800661,1.024597804,0.9714558124542236,0.053141991645776265,0,0,0,,,,
3073,0.725400457,0.851704442,0.7416595220565796,0.11004491984342046,0,0,0,,,,
3074,1.613801016,1.270354681,1.3290821313858032,0.058727450185803276,0,0,0,,,,
3075,1.23900078,1.113104119,1.0981078147888184,0.014996304211181588,0,0,0,,,,
3076,1.137000716,1.066302356,1.0305911302566528,0.035711226,0,0,0,,,,
3077,1.437000905,1.198749725,1.223617434501648,0.024867709301648055,0,0,0,,,,
3078,0.140800089,0.375233379,0.2939813435077667,0.081252035,0,0,0,,,,
3079,1.60400101,1.266491614,1.3234038352966309,0.056912221,0,0,0,,,,
3080,1.673201053,1.29352273,1.3630781173706055,0.069555387,0,0,0,,,,
3081,1.82720115,1.351740045,1.4478528499603271,0.096112805,0,0,0,,,,
3082,0.499400314,0.706682612,0.5739551186561584,0.1327274935438415,0,0,0,,,,
3083,1.835801156,1.354917398,1.452445387840271,0.09752799,0,0,0,,,,
3084,0.593800374,0.770584436,0.644711435,0.12587300125884404,0,0,0,,,,
3085,0.14240009,0.377359364,0.29528141021728516,0.082077953,0,0,0,,,,
3086,0.478000301,0.691375658,0.5577697157859802,0.13360594211401977,0,0,0,,,,
3087,1.618401019,1.272163912,1.3317409753799438,0.059577063679943754,0,0,0,,,,
3088,0.868200547,0.931772797,0.8445524573326111,0.08722034,0,0,0,,,,
3089,0.745000469,0.863134096,0.7559286952018738,0.10720540119812627,0,0,0,,,,
3090,0.263800166,0.513614803,0.39238569140434265,0.12122911169565731,0,0,0,,,,
3091,0.309200195,0.556057726,0.42800650000572205,0.12805122559427795,0,0,0,,,,
3092,1.562000983,1.249800377,1.2988440990447998,0.049043722,0,0,0,,,,
3093,0.481600303,0.693974281,0.560496449,0.13347783172948002,0,0,0,,,,
3094,0.367600231,0.606300446,0.4733496904373169,0.13295075576268311,0,0,0,,,,
3095,1.910001203,1.382027931,1.4914523363113403,0.10942440531134023,0,0,0,,,,
3096,0.732000461,0.855570254,0.7464694380760193,0.10910081632398072,0,0,0,,,,
3097,1.695201067,1.301998874,1.3754854202270508,0.073486547,0,0,0,,,,
3098,1.800601134,1.341864797,1.4335545301437378,0.091689733,0,0,0,,,,
3099,0.446200281,0.999950312,0.5336149334907532,0.4663353783092469,1,1,0,,,,
3100,0.787600496,0.887468589,0.7867850065231323,0.10068358197686766,0,0,0,,,,
3101,0.308400194,0.999950312,0.4273817539215088,0.5725685578784913,1,1,0,,,,
3102,1.17520074,1.08406676,1.0560928583145142,0.027973901,0,0,0,,,,
3103,1.606001011,1.267280952,1.3245643377304077,0.057283386,0,0,0,,,,
3104,0.920000579,0.959166606,0.8812307119369507,0.077935894,0,0,0,,,,
3105,0.785800495,0.886453887,0.7854856848716736,0.10096820252832639,0,0,0,,,,
3106,0.264200166,0.514004053,0.39270105957984924,0.1213029930201508,0,0,0,,,,
3107,1.544200972,1.242658832,1.2883261442184448,0.045667313,0,0,0,,,,
3108,1.30260082,1.14131539,1.1392461061477661,0.002069284,0,0,0,,,,
3109,0.116800074,0.341760257,0.2744119465351105,0.067348311,0,0,0,,,,
3110,1.788201126,1.337236376,1.4268401861190796,0.08960381,0,0,0,,,,
3111,0.027000017,0.164316819,0.1999378204345703,0.035621001834570315,0,0,0,,,,
3112,0.973400613,0.986610669,0.9186514616012573,0.067959208,0,0,0,,,,
3113,1.03180065,1.015775885,0.9590957164764404,0.056680169,0,0,0,,,,
3114,1.884601187,1.372807775,1.478223204612732,0.1054154299127319,0,0,0,,,,
3115,1.50820095,1.228088331,1.2668561935424805,0.038767862642480555,0,0,0,,,,
3116,0.952000599,0.97570518,0.9037041664123535,0.072001014,0,0,0,,,,
3117,1.61940102,1.272556882,1.3323181867599487,0.059761304,0,0,0,,,,
3118,0.212800134,0.461302649,0.35194283723831177,0.10935981156168822,0,0,0,,,,
3119,1.028200647,1.014002292,0.9566177129745483,0.057384578525451646,0,0,0,,,,
3120,0.847200533,0.92043497,0.8295810222625732,0.090853947,0,0,0,,,,
3121,0.688000433,0.829457915,0.7143077850341797,0.1151501298658203,0,0,0,,,,
3122,1.167000735,1.080278082,1.0506399869918823,0.029638094808117632,0,0,0,,,,
3123,0.506800319,0.711899093,0.5795391201972961,0.13235997270270383,0,0,0,,,,
3124,0.565400356,0.751931084,0.6235322952270508,0.12839878907294922,0,0,0,,,,
3125,0.144800091,0.380526071,0.29723024368286133,0.083295828,0,0,0,,,,
3126,0.656600413,0.810308838,0.6912204027175903,0.11908843558240967,0,0,0,,,,
3127,0.020200013,0.142126748,0.1942111849784851,0.052084437,0,0,0,,,,
3128,0.631200397,0.999950312,0.6724629402160645,0.3274873715839356,1,1,0,,,,
3129,1.444000909,1.201665889,1.2279138565063477,0.026247967506347614,0,0,0,,,,
3130,0.324800205,0.569912453,0.4401693046092987,0.12974314859070124,0,0,0,,,,
3131,0.197600124,0.444522355,0.33979475498199463,0.10472760021800537,0,0,0,,,,
3132,1.346000847,1.160172766,1.1668773889541626,0.006704623,0,0,0,,,,
3133,0.003000002,0.054772273,0.17966748774051666,0.12489521504051666,0,0,0,,,,
3134,0.409800258,0.640156432,0.5058085322380066,0.13434789986199336,0,0,0,,,,
3135,0.066800042,0.258457041,0.23320116102695465,0.02525588,0,0,0,,,,
3136,0.911600574,0.999950312,0.8753077983856201,0.12464251341437993,1,0,0,,,,
3137,1.275200803,1.129247892,1.121616005897522,0.007631886,0,0,0,,,,
3138,0.900800567,0.94910514,0.867678165,0.081426974,0,0,0,,,,
3139,1.472800927,1.213590098,1.2454864978790283,0.0318964,0,0,0,,,,
3140,1.093800689,1.045849267,1.0014516115188599,0.044397655,0,0,0,,,,
3141,0.757600477,0.87040248,0.7650778293609619,0.10532465013903813,0,0,0,,,,
3142,1.381000869,1.175159934,1.1888941526412964,0.013734219141296355,0,0,0,,,,
3143,1.298600818,1.139561678,1.1366811990737915,0.002880479,0,0,0,,,,
3144,0.463800292,0.681028848,0.5469991564750671,0.13402969152493283,0,0,0,,,,
3145,0.542200341,0.736342543,0.6061628460884094,0.13017969721159062,0,0,0,,,,
3146,1.019200642,1.009554675,0.9504137635231018,0.059140911276898134,0,0,0,,,,
3147,0.208800132,0.45694653,0.3487502932548523,0.10819623664514771,0,0,0,,,,
3148,1.641201033,1.281093686,1.3448539972305298,0.063760311,0,0,0,,,,
3149,0.542000341,0.736206724,0.6060127019882202,0.1301940223117798,0,0,0,,,,
3150,1.346800848,1.160517491,1.167383074760437,0.006865583,0,0,0,,,,
3151,1.08060068,1.039519446,0.9924856424331665,0.047033804,0,0,0,,,,
3152,0.198400125,0.445421289,0.3404352068901062,0.10498608230989381,0,0,0,,,,
3153,1.327800836,0.999950312,1.155334234237671,0.15538392243767085,1,0,0,,,,
3154,0.922200581,0.960312751,0.8827804327011108,0.077532318,0,0,0,,,,
3155,0.646000407,0.803741504,0.6834014058113098,0.12034009858869021,0,0,0,,,,
3156,0.593600374,0.770454654,0.6445625424385071,0.1258921110614929,0,0,0,,,,
3157,1.452800915,1.205321913,1.233301043510437,0.027979130410437092,0,0,0,,,,
3158,0.027800018,0.166733372,0.20061057806015015,0.033877206060150156,0,0,0,,,,
3159,0.153400097,0.391663244,0.30420345067977905,0.087459793,0,0,0,,,,
3160,0.155000098,0.393700517,0.30549901723861694,0.0882015,0,0,0,,,,
3161,0.009400006,0.096953628,0.18508900701999664,0.088135379,0,0,0,,,,
3162,1.204400758,1.097451939,1.0754132270812988,0.022038711718701087,0,0,0,,,,
3163,1.897801195,1.377607054,1.4851139783859253,0.10750692478592527,0,0,0,,,,
3164,0.912800575,0.999950312,0.8761545419692993,0.12379576983070073,1,0,0,,,,
3165,1.566800986,1.251719212,1.3016692399978638,0.049950028,0,0,0,,,,
3166,0.4768003,0.690507277,0.5568604469299316,0.1336468304700683,0,0,0,,,,
3167,0.372600235,0.61040989,0.47720834612846375,0.1332015441715363,0,0,0,,,,
3168,1.519800957,1.232802075,1.2738031148910522,0.04100104,0,0,0,,,,
3169,0.402600254,0.634507883,0.5002878308296204,0.13422005207037968,0,0,0,,,,
3170,0.06400004,0.252982292,0.2308749258518219,0.022107366448178123,0,0,0,,,,
3171,1.279600806,1.131194415,1.124456763267517,0.006737652,0,0,0,,,,
3172,1.719401083,1.31125935,1.3890188932418823,0.077759543,0,0,0,,,,
3173,0.138400087,0.372021622,0.2920302748680115,0.079991347,0,0,0,,,,
3174,1.20640076,1.098362763,1.0767309665679932,0.021631796332006736,0,0,0,,,,
3175,1.173800739,0.999950312,1.0551625490188599,0.055212237218859817,1,0,0,,,,
3176,1.676201055,0.999950312,1.3647761344909668,0.36482582269096675,1,1,0,,,,
3177,0.173600109,0.416653464,0.3205195665359497,0.096133898,0,0,0,,,,
3178,0.712800449,0.844275103,0.7324627637863159,0.11181233871368412,0,0,0,,,,
3179,0.581000366,0.7622338,0.6351771950721741,0.12705660472782587,0,0,0,,,,
3180,0.282200178,0.531225166,0.40686365962028503,0.12436150667971502,0,0,0,,,,
3181,0.124400078,0.352703953,0.280623198,0.072080755,0,0,0,,,,
3182,1.342600845,1.158706539,1.164725661277771,0.006019122,0,0,0,,,,
3183,1.754001104,1.324387067,1.408159852027893,0.083772785,0,0,0,,,,
3184,0.622200392,0.999950312,0.6657992601394653,0.3341510516605347,1,1,0,,,,
3185,0.139800088,0.373898499,0.2931685447692871,0.080729954,0,0,0,,,,
3186,1.024800645,0.999950312,0.9542754292488098,0.045674883,1,0,0,,,,
3187,1.880001184,1.371131352,1.4758135080337524,0.10468215633375255,0,0,0,,,,
3188,0.654800412,0.809197388,0.6898936033248901,0.11930378437510991,0,0,0,,,,
3189,0.474200299,0.688622029,0.554889977,0.133732052,0,0,0,,,,
3190,0.234400148,0.48414889,0.3691297173500061,0.11501917244999388,0,0,0,,,,
3191,1.019800642,1.009851792,0.9508275985717773,0.059024193,0,0,0,,,,
3192,0.347800219,0.589745893,0.4580334424972534,0.1317124506027466,0,0,0,,,,
3193,0.791600498,0.889719337,0.7896710634231567,0.1000482733768433,0,0,0,,,,
3194,1.339200843,1.157238456,1.1625721454620361,0.00533369,0,0,0,,,,
3195,0.077800049,0.278926601,0.24232089519500732,0.036605706,0,0,0,,,,
3196,1.523800959,1.234423331,1.2761924266815186,0.041769096,0,0,0,,,,
3197,0.676800426,0.822678811,0.7060856819152832,0.11659312898471674,0,0,0,,,,
3198,1.834601155,1.354474494,1.4518053531646729,0.097330859,0,0,0,,,,
3199,0.706800445,0.840714247,0.7280769944190979,0.11263725208090214,0,0,0,,,,
3200,1.402000883,1.184061182,1.2019883394241333,0.017927157724133336,0,0,0,,,,
3201,1.326000835,1.151521096,1.1541892290115356,0.002668133,0,0,0,,,,
3202,0.608000383,0.779743793,0.6552666425704956,0.12447715042950436,0,0,0,,,,
3203,0.887800559,0.942231691,0.8584734201431274,0.08375827,0,0,0,,,,
3204,0.483200304,0.695126107,0.5617076754570007,0.13341843104299922,0,0,0,,,,
3205,0.318600201,0.564446809,0.43533989787101746,0.12910691132898255,0,0,0,,,,
3206,0.392000247,0.999950312,0.4921472668647766,0.5078030449352234,1,1,0,,,,
3207,1.531000964,1.237336237,1.2804845571517944,0.04314832,0,0,0,,,,
3208,0.764200481,0.87418561,0.7698626518249512,0.10432295827504878,0,0,0,,,,
3209,1.486800936,1.21934447,1.2539682388305664,0.034623769,0,0,0,,,,
3210,1.662601047,1.289418879,1.3570648431777954,0.067645964,0,0,0,,,,
3211,1.748601101,1.322346815,1.4051886796951294,0.082841864,0,0,0,,,,
3212,1.52420096,1.234585339,1.2764310836791992,0.041845745,0,0,0,,,,
3213,0.346000218,0.588217832,0.456638366,0.13157946571603696,0,0,0,,,,
3214,0.911400574,0.954673019,0.8751665353775024,0.079506484,0,0,0,,,,
3215,1.544600972,1.242819767,1.2885632514953613,0.045743484995361294,0,0,0,,,,
3216,0.383400241,0.619193218,0.4855312705039978,0.13366194719600222,0,0,0,,,,
3217,1.341400845,1.158188605,1.1639658212661743,0.005777217,0,0,0,,,,
3218,1.586400999,1.259524116,1.313156008720398,0.053631893,0,0,0,,,,
3219,1.042600656,1.021078183,0.9665180444717407,0.054560138,0,0,0,,,,
3220,1.774401117,1.332066483,1.4193313121795654,0.087264829,0,0,0,,,,
3221,0.347200219,0.58923698,0.4575684666633606,0.1316685131366394,0,0,0,,,,
3222,1.907001201,1.380942142,1.489896535873413,0.10895439377341298,0,0,0,,,,
3223,1.750001102,1.322876072,1.4059594869613647,0.083083415,0,0,0,,,,
3224,0.861800543,0.928332129,0.8399958610534668,0.088336268,0,0,0,,,,
3225,0.152400096,0.390384548,0.3033934533596039,0.086991095,0,0,0,,,,
3226,1.87480118,1.369233793,1.4730844497680664,0.10385065666806637,0,0,0,,,,
3227,0.033200021,0.182208729,0.20514777302742004,0.022939044527420044,0,0,0,,,,
3228,1.750201102,1.322951662,1.4060698747634888,0.083118212,0,0,0,,,,
3229,1.370000863,1.170470359,1.1820002794265747,0.011529920126574611,0,0,0,,,,
3230,0.34940022,0.591100854,0.4592732787132263,0.13182757518677368,0,0,0,,,,
3231,1.125600709,1.060943311,1.0229320526123047,0.038011257987695224,0,0,0,,,,
3232,0.401000253,0.633245807,0.4990600347518921,0.1341857723481079,0,0,0,,,,
3233,0.612800386,0.782815678,0.6588294506072998,0.12398622739270015,0,0,0,,,,
3234,0.211800133,0.460217485,0.3511449694633484,0.10907251523665162,0,0,0,,,,
3235,1.624401023,1.274519919,1.3352020978927612,0.060682179392761215,0,0,0,,,,
3236,1.043200657,1.021371948,0.9669298529624939,0.054442095,0,0,0,,,,
3237,0.155200098,0.393954436,0.3056609630584717,0.088293473,0,0,0,,,,
3238,0.132400083,0.363868222,0.2871469557285309,0.076721266,0,0,0,,,,
3239,1.727201087,1.314230226,1.3933552503585815,0.079125024,0,0,0,,,,
3240,1.35060085,1.16215354,1.1697847843170166,0.007631245,0,0,0,,,,
3241,0.582000366,0.762889485,0.6359227299690247,0.1269667549309753,0,0,0,,,,
3242,0.576600363,0.759342059,0.6318956017494202,0.1274464572505798,0,0,0,,,,
3243,1.408400887,1.186760669,1.2059617042541504,0.019201035,0,0,0,,,,
3244,0.065400041,0.255734318,0.23203827440738678,0.023696043092613195,0,0,0,,,,
3245,1.703401072,1.305144081,1.3800846338272095,0.074940553,0,0,0,,,,
3246,1.622601022,1.273813574,1.3341645002365112,0.060350926636511204,0,0,0,,,,
3247,0.601400379,0.775500083,0.650363564,0.12513651840872808,0,0,0,,,,
3248,1.502200946,1.225643074,1.2632523775100708,0.037609303,0,0,0,,,,
3249,0.38080024,0.617090139,0.48352915048599243,0.13356098861400756,0,0,0,,,,
3250,1.881001184,1.371495965,1.4763377904891968,0.1048418250891967,0,0,0,,,,
3251,1.114200702,1.055557057,1.0152510404586792,0.040306016841320735,0,0,0,,,,
3252,0.137000086,0.370135227,0.2908916473388672,0.079243579,0,0,0,,,,
3253,0.102600065,0.320312448,0.2627703845500946,0.057542064,0,0,0,,,,
3254,0.712200448,0.999950312,0.7320244312286377,0.26792588057136235,1,1,0,,,,
3255,0.797400502,0.892972845,0.7938523292541504,0.099120515,0,0,0,,,,
3256,1.940801222,1.39312642,1.5073233842849731,0.11419696458497319,0,0,0,,,,
3257,0.436000275,0.660303169,0.5258404016494751,0.13446276685052494,0,0,0,,,,
3258,0.82540052,0.908515558,0.8139791488647461,0.094536409,0,0,0,,,,
3259,0.593000373,0.770065174,0.6441160440444946,0.12594913035550537,0,0,0,,,,
3260,1.428400899,1.19515727,1.2183254957199097,0.023168226,0,0,0,,,,
3261,0.458600289,0.677200331,0.5430487394332886,0.1341515914667114,0,0,0,,,,
3262,0.827200521,0.909505646,0.8152697682380676,0.094235878,0,0,0,,,,
3263,1.978401246,1.40655652,1.526445746421814,0.11988922632181387,0,0,0,,,,
3264,1.864201174,1.365357526,1.4675050973892212,0.10214757178922129,0,0,0,,,,
3265,0.61860039,0.786511532,0.6631311178207397,0.12338041377926023,0,0,0,,,,
3266,0.248000156,0.49799614,0.3799067437648773,0.11808939653512268,0,0,0,,,,
3267,0.863800544,0.929408706,0.8414204120635986,0.087988294,0,0,0,,,,
3268,1.502600946,1.225806243,1.2634927034378052,0.03768646,0,0,0,,,,
3269,0.383000241,0.618870133,0.48522335290908813,0.13364677969091188,0,0,0,,,,
3270,0.753400474,0.867986448,0.7620301246643066,0.10595632343569339,0,0,0,,,,
3271,0.297600187,0.54552744,0.41893744468688965,0.1265899949131104,0,0,0,,,,
3272,1.002200631,1.00109971,0.9386610984802246,0.062438612,0,0,0,,,,
3273,1.688201063,1.299307917,1.3715485334396362,0.072240617,0,0,0,,,,
3274,0.129200081,0.359444128,0.28453922271728516,0.074904905,0,0,0,,,,
3275,0.41260026,0.999950312,0.5079537034034729,0.49199660839652715,1,1,0,,,,
3276,0.615000387,0.784219604,0.6604616641998291,0.12375793930017087,0,0,0,,,,
3277,0.108400068,0.329241656,0.2675311267375946,0.061710529462405406,0,0,0,,,,
3278,1.575200992,1.255070114,1.306601881980896,0.051531768,0,0,0,,,,
